Date,Desktop/Delta,Desktop/Delta%,Android/Delta,Android/Delta%,Total/Delta,Total/Delta%
2015-11-18,-6992411.155555546,-7.502076927495828,425011.2333333334,9.059238571584123,-6567399.922222213,-0.06708424064058806
2015-11-19,-6914384.5,-7.404272245726175,423377.833333333,9.014653951637408,-6491006.666666667,-0.06618055715462536
2015-11-20,-6700084.2111110985,-7.148178740089501,422667.3111111112,8.987600195021177,-6277416.899999987,-0.06377276787414421
2015-11-21,-6931404.644444451,-7.389303045305799,419854.2666666666,8.918676193904316,-6511550.377777784,-0.06609985544389785
2015-11-22,-7220582.466666654,-7.718682073137609,417005.0666666664,8.850808147496995,-6803577.399999987,-0.06924174196348233
2015-11-23,-6846247.044444457,-7.311180034962722,414777.3444444444,8.795348012351763,-6431469.700000012,-0.06538926095027932
2015-11-24,-6855805.544444457,-7.31336224204359,413834.7000000002,8.76522603515866,-6441970.8444444565,-0.06542404879929702
2015-11-25,-6877447.799999997,-7.330724135453077,414782.7000000002,8.775467321058802,-6462665.099999997,-0.06558193336320445
2015-11-26,-6887345.777777776,-7.33575007995253,413643.9000000004,8.739914336753628,-6473701.877777776,-0.06564274127589918
2015-11-27,-6677043.822222218,-7.090185753945432,414164.83333333395,8.736350607579265,-6262878.988888884,-0.0633165644379356
2015-11-28,-6895199.522222221,-7.3181256999755515,412927.8111111112,8.69796201267588,-6482271.71111111,-0.06549849853933085
2015-11-29,-7191407.733333334,-7.654414583743422,412798.63333333377,8.683866482474226,-6778609.100000001,-0.06867561837967905
2015-11-30,-6880170.166666657,-7.316556041068702,413106.6888888888,8.677716647326836,-6467063.477777768,-0.06545863621941746
2015-12-01,-6858405.677777767,-7.286893321927979,413212.6444444442,8.66704013565101,-6445193.033333323,-0.06517710291049847
2015-12-02,-6828856.755555555,-7.249372273889243,413683.1555555556,8.66486870476503,-6415173.6,-0.06481705628450865
2015-12-03,-6739738.844444439,-7.144821369262265,414207.54444444366,8.663148604981107,-6325531.299999995,-0.06382227020925968
2015-12-04,-6503944.355555549,-6.8711672848486725,415540.1777777774,8.677013658303565,-6088404.177777772,-0.06122409692902232
2015-12-05,-6742932.62222223,-7.120867235734933,415461.5666666664,8.663313127237316,-6327471.055555563,-0.06360020431010927
2015-12-06,-6986887.744444445,-7.396627349316787,416087.9222222222,8.664776517140517,-6570799.822222223,-0.06619618490640475
2015-12-07,-6654131.344444439,-7.04196815280662,416841.277777778,8.668883256598372,-6237290.066666661,-0.0628119743455247
2015-12-08,-6656505.966666669,-7.043603756532116,415107.4333333336,8.624954712526437,-6241398.533333335,-0.06284312204914928
2015-12-09,-6658425.799999997,-7.042344491724741,413500.75555555616,8.583784499782032,-6244925.044444441,-0.06284792226595318
2015-12-10,-6621877.833333343,-6.996525869555143,411828.7333333334,8.541142075144677,-6210049.10000001,-0.06243330215041136
2015-12-11,-6411533.444444448,-6.752833802675258,410268.0999999996,8.500869626669529,-6001265.344444448,-0.060149788934870475
2015-12-12,-6673559.466666669,-7.027853169848259,407713.222222222,8.442138458015064,-6265846.244444447,-0.06279144060151799
2015-12-13,-6955493.888888881,-7.346704860714949,406456.82222222164,8.410116454127168,-6549037.066666659,-0.06581419914460448
2015-12-14,-6557396.13333334,-6.920286124749478,403585.388888889,8.34681133415764,-6153810.744444451,-0.06179061714946927
2015-12-15,-6515131.98888889,-6.869907735140751,406950.0777777778,8.402581499759808,-6108181.911111112,-0.06127855034283085
2015-12-16,-6442497.177777782,-6.7884878482004405,411294.36666666716,8.478941648300347,-6031202.811111115,-0.06046073239760769
2015-12-17,-6330093.48888889,-6.662773078488515,416218.6222222224,8.566888786791246,-5913874.866666667,-0.0592184880452566
2015-12-18,-6070030.344444439,-6.369276820427981,421295.5,8.657797227948627,-5648734.844444439,-0.056392720563321466
2015-12-19,-6265658.222222224,-6.5730400466257235,425359.7666666666,8.7296078754011,-5840298.455555557,-0.0582886179155589
2015-12-20,-6558902.533333346,-6.904891735177639,430028.9000000004,8.813358984723923,-6128873.633333346,-0.06136943647405187
2015-12-21,-6192268.666666672,-6.521335204111926,435170.0666666664,8.905816652776972,-5757098.600000005,-0.0576630402192357
2015-12-22,-6128090.977777779,-6.457202535410519,440110.1555555556,8.993689329518006,-5687980.8222222235,-0.05699566283744089
2015-12-23,-6037218.711111113,-6.366290319546766,445945,9.099246643849588,-5591273.711111113,-0.056063024881929394
2015-12-24,-5968445.700000003,-6.309735825736679,450964.6444444442,9.190690130402018,-5517481.055555559,-0.05545329132837095
2015-12-25,-5679505.48888889,-6.0093639899967535,455932.5333333332,9.279991191207214,-5223572.955555556,-0.052538352738151675
2015-12-26,-5739668.166666672,-6.076707925227235,459280.54444444366,9.335099542648356,-5280387.622222228,-0.05313677188105478
2015-12-27,-6081089.01111111,-6.466119456730533,463135.5444444446,9.401381029258925,-5617953.466666666,-0.05676324978889887
2015-12-28,-5816392.033333331,-6.194802033870763,467752.111111111,9.480364850580237,-5348639.92222222,-0.054122119946308424
2015-12-29,-5782766.200000003,-6.169405724865496,472458.4000000004,9.561336801438669,-5310307.800000003,-0.05381652582354456
2015-12-30,-5730916.400000006,-6.123920677934628,477057.9777777782,9.640428677812283,-5253858.422222228,-0.05332188976206999
2015-12-31,-5641087.133333325,-6.043188897284174,484157.21111111157,9.772979535010347,-5156929.922222214,-0.052461011603069714
2016-01-01,-5408047.166666672,-5.799238504406068,490228.7333333334,9.882531346140963,-4917818.433333338,-0.05007197180062363
2016-01-02,-5505566.788888887,-5.905517432742669,494778.44444444496,9.96065738004344,-5010788.344444442,-0.05102904128185037
2016-01-03,-5834392.366666675,-6.282345287691883,501072.52222222276,10.073204779811164,-5333319.844444452,-0.05450841878922719
2016-01-04,-5643892.033333331,-6.080199556646745,505112.86666666623,10.13874143667946,-5138779.166666665,-0.05254045972525393
2016-01-05,-5784954.322222233,-6.2361684010547265,503556.71111111064,10.09788515810741,-5281397.611111122,-0.05402891541732967
2016-01-06,-5827774.800000012,-6.288460898432676,507434.2444444448,10.165515752600195,-5320340.555555567,-0.054474945738932794
2016-01-07,-5814795.677777782,-6.273173493558957,508035.611111111,10.166558083489633,-5306760.066666671,-0.054322353421210084
2016-01-08,-5642537.844444439,-6.071350978331987,509644.0777777778,10.185866504023718,-5132893.766666661,-0.05240826026398054
2016-01-09,-5895574.744444445,-6.342445908220015,509934.5444444446,10.180670536446573,-5385640.2,-0.05497619710762413
2016-01-10,-6222071.900000006,-6.714524702412023,510313.28888888936,10.17805889342617,-5711758.611111117,-0.058474358271251484
2016-01-11,-5937546.644444436,-6.4080526976116765,511315.30000000075,10.187806866480425,-5426231.344444435,-0.055553103065182935
2016-01-12,-5957867.1111111045,-6.428970487733367,512490.8111111112,10.200859238478992,-5445376.299999993,-0.055737864956959475
2016-01-13,-5996572.722222224,-6.470636571492856,513127.1444444442,10.203794879993817,-5483445.57777778,-0.05612395944596049
2016-01-14,-5973006.544444442,-6.44174455544486,512563.7000000002,10.181820836036225,-5460442.844444442,-0.05585700097455784
2016-01-15,-5786394.744444445,-6.222824808767653,513469.56666666735,10.18785375142085,-5272925.177777777,-0.05379073575024326
2016-01-16,-6065042.433333322,-6.522256747609448,513350,10.175621651271992,-5551692.433333322,-0.056629791758507304
2016-01-17,-6447664.644444436,-6.960852902872519,513472.64444444515,10.16919251486785,-5934191.999999991,-0.060753338481431364
2016-01-18,-6208805.466666669,-6.709093363605553,513712.35555555485,10.165173578789853,-5695093.111111114,-0.058353284446313734
2016-01-19,-6260841.700000003,-6.769230525156497,515243.2000000002,10.185202738221893,-5745598.500000003,-0.05889994485062038
2016-01-20,-6328828.233333334,-6.845033102583688,516953.4888888886,10.208362539015225,-5811874.744444446,-0.05959508820806721
2016-01-21,-6356650.62222223,-6.873584965907466,516568.46666666586,10.193583480908556,-5840082.155555564,-0.059869423489569085
2016-01-22,-6215098.455555558,-6.70307855392364,516526.2333333334,10.184515090306672,-5698572.222222225,-0.05827252995554601
2016-01-23,-6540834.144444436,-7.057098822266254,514315.888888889,10.136720218475828,-6026518.255555547,-0.06164715589184302
2016-01-24,-6947386.611111119,-7.5272420476178645,513608.7333333334,10.11766399753174,-6433777.877777786,-0.06607357655661057
2016-01-25,-6679720.911111116,-7.24142500760295,512727.9777777782,10.094684717156012,-6166992.933333338,-0.06336665354896398
2016-01-26,-6757746.922222227,-7.330548875469322,513430.2555555552,10.099741628093131,-6244316.666666672,-0.06419591065385537
2016-01-27,-6812795.48888889,-7.392074669671442,514346.4333333336,10.108251749474581,-6298449.055555556,-0.06476428308655212
2016-01-28,-6813440.055555567,-7.389937095170186,516449.3777777776,10.140037024045538,-6296990.6777777895,-0.06472255363228147
2016-01-29,-6670665.48888889,-7.215868668195896,518906.9555555554,10.176588895966951,-6151758.533333334,-0.06306687840591556
2016-01-30,-6962446.477777779,-7.532286955231664,520184.0111111114,10.192501511603277,-6442262.466666668,-0.06604854825926137
2016-01-31,-7313256.111111119,-7.941182330336241,521956.0999999996,10.21833153583535,-6791300.01111112,-0.069868749926206
2016-02-01,-7046395.51111111,-7.654836800110696,526507.8555555549,10.292030828387118,-6519887.655555556,-0.06709965588769898
2016-02-02,-6949466,-7.540105043332638,535133.3111111112,10.437932285795913,-6414332.688888889,-0.06592764985392861
2016-02-03,-6977765.5888888985,-7.573302978973878,539210.055555556,10.504756087469806,-6438555.5333333425,-0.06619304418411198
2016-02-04,-6974948.077777788,-7.569047778105756,542857.666666667,10.563701499345731,-6432090.411111121,-0.06611267094301013
2016-02-05,-6796610.344444439,-7.357572791499593,546430.3555555549,10.620919429275629,-6250179.988888884,-0.06409089315031863
2016-02-06,-7080795.6111111045,-7.668250138062051,548522.9000000004,10.652347422363626,-6532272.711111104,-0.06700560868728155
2016-02-07,-7403798.755555555,-8.04822019357875,555631.1888888888,10.772444325304981,-6848167.566666666,-0.07049001530019872
2016-02-08,-7163666.088888884,-7.796380435267858,559369.0888888882,10.833959551331173,-6604296.999999995,-0.0680521272820289
2016-02-09,-7214608.099999994,-7.85523443743105,563113.3111111112,10.89601090773289,-6651494.788888883,-0.06856316157329441
2016-02-10,-7222854.4111111015,-7.867732179674038,566839.5222222218,10.956934113419571,-6656014.88888888,-0.0686350891843595
2016-02-11,-7177579.477777779,-7.817697806848247,568751.444444445,10.986186631256965,-6608828.033333334,-0.06814004398643018
2016-02-12,-6963909.833333343,-7.566165970398228,572069.277777778,11.040628172549786,-6391840.555555565,-0.06574504403908807
2016-02-13,-7289446.37777777,-7.929046637334166,567593.0777777778,10.95939911673383,-6721853.299999992,-0.06921717471297088
2016-02-14,-7606993.699999988,-8.308728227856825,570523.4333333327,11.00842550644909,-7036470.266666655,-0.07273825698574433
2016-02-15,-7273558.844444439,-7.94923043244392,573055.4888888886,11.049344583332035,-6700503.35555555,-0.06930133777170569
2016-02-16,-7151636.411111116,-7.816170510724531,577436.888888889,11.124886428129713,-6574199.522222227,-0.06799363509071622
2016-02-17,-7032999.122222215,-7.685511650191561,583823.9777777772,11.234056521480504,-6449175.144444438,-0.06668795400884403
2016-02-18,-6876899.933333337,-7.510078832800328,590090.9888888886,11.340903459818055,-6286808.944444449,-0.064965061317726
2016-02-19,-6561750.155555546,-7.145515656222649,596403.4333333336,11.448060740045689,-5965346.722222213,-0.061473089333831665
2016-02-20,-6711342.822222218,-7.306963627152053,601509.0999999996,11.533535406651046,-6109833.722222218,-0.06294651478770234
2016-02-21,-6994515.633333325,-7.644259125958203,607194.6333333338,11.630217367146697,-6387320.999999992,-0.06603856232485579
2016-02-22,-6601845.51111111,-7.215794129176942,612127.1555555556,11.713211724481118,-5989718.355555555,-0.0619300018174754
2016-02-23,-6476121.722222224,-7.076084164176838,616434.1000000006,11.785328566613346,-5859687.622222223,-0.06056412880713649
2016-02-24,-6339315.6888888925,-6.919290906367991,619354.8666666672,11.832802857335317,-5719960.822222225,-0.05905864700093776
2016-02-25,-6241437.733333334,-6.803443608355035,622033.4222222231,11.87612675672564,-5619404.311111111,-0.05794570096702375
2016-02-26,-6008080.255555555,-6.529035712680925,624614.7888888884,11.91756273427232,-5383465.466666667,-0.05535010058711962
2016-02-27,-6222764.477777779,-6.762284142411895,624840.277777778,11.917297035084685,-5597924.200000001,-0.05755345961987589
2016-02-28,-6537899.066666663,-7.132693863479958,625722.8888888881,11.930604761700428,-5912176.177777775,-0.061009584566180525
2016-02-29,-6140477.844444454,-6.698402211614896,627409.1444444451,11.957999820329798,-5513068.700000009,-0.05688410680163309
2016-03-01,-6071182.922222212,-6.621344172182658,629176.1222222224,11.984995523308992,-5442006.79999999,-0.05613742834333646
2016-03-02,-6022864.411111116,-6.567302184397904,630292.4666666668,11.999546944896858,-5392571.94444445,-0.05561502167407747
2016-03-03,-5931275.722222224,-6.4626993602310545,626856.4222222222,11.936530480761302,-5304419.300000002,-0.05466859164187205
2016-03-04,-5675300.566666678,-6.1651034475714495,624219,11.886848995438326,-5051081.566666678,-0.05190894263405469
2016-03-05,-5867406.433333322,-6.372808659592283,620651.9111111108,11.821993981437656,-5246754.522222212,-0.053912745136282345
2016-03-06,-6155169.855555549,-6.7095722152499055,617386.8666666662,11.762613396600594,-5537782.988888883,-0.05709886689021779
2016-03-07,-5774749.411111116,-6.293642277187566,616615.8666666662,11.745872591044238,-5158133.54444445,-0.05317393538690317
2016-03-08,-5717313.344444454,-6.231642889786797,616650.7555555562,11.742824260529046,-5100662.588888898,-0.05258535169008527
2016-03-09,-5721168.900000006,-6.237719939998511,616182.7000000002,11.730773735165648,-5104986.200000006,-0.052644128595448605
2016-03-10,-5670155.12222223,-6.180281941510782,629806.7111111106,11.985282740478743,-5040348.411111119,-0.0519619630152812
2016-03-11,-5458232.3111111075,-5.933574596816902,643976.0222222218,12.247399419046342,-4814256.288888886,-0.04950544670916819
2016-03-12,-5721356.777777776,-6.221415786084368,657718.6333333338,12.500857161812254,-5063638.144444442,-0.052082352167132286
2016-03-13,-6084713.144444451,-6.645124352999475,673981.5333333332,12.796994125233955,-5410731.6111111175,-0.05587676674529294
2016-03-14,-5746562.577777788,-6.27815833161391,691310.0111111114,13.108438551677848,-5055252.566666677,-0.05222023376772499
2016-03-15,-5768418.444444433,-6.303009184623415,708577.2333333334,13.414307514249984,-5059841.211111099,-0.05227069070956726
2016-03-16,-5793236.799999997,-6.331018232388683,726245.2111111106,13.723644337558866,-5066991.588888886,-0.052346286905643837
2016-03-17,-5781686.855555564,-6.316097735792868,744449.166666667,14.040349508184875,-5037237.688888897,-0.05201548366875864
2016-03-18,-5620576.0888888985,-6.124230504204988,763263,14.365056857052746,-4857313.0888888985,-0.05002929946617486
2016-03-19,-5890384.13333334,-6.418975710347344,782024.444444445,14.68777599303297,-5108359.688888895,-0.052614958301934335
2016-03-20,-6211710.099999994,-6.791767717048181,800680.388888889,15.007748393108184,-5411029.711111105,-0.05590223499269379
2016-03-21,-5918975.98888889,-6.467680971311735,819461.8111111112,15.326849262383114,-5099514.177777778,-0.05264678775975843
2016-03-22,-5948415.477777779,-6.491234519339996,839872.4222222222,15.671584700145777,-5108543.055555557,-0.05266709376202205
2016-03-23,-5963249.211111113,-6.486389180881473,859892.555555556,16.00403217999893,-5103356.655555557,-0.05244551579786965
2016-03-24,-6050578.388888881,-6.557992312259904,879925.7888888884,16.335571000934994,-5170652.599999992,-0.05295129095088201
2016-03-25,-6194227.711111113,-6.702300671518478,900197.3666666672,16.673250058899242,-5294030.344444446,-0.05412096524212557
2016-03-26,-6480740.222222224,-7.011807377295981,918392.6777777774,16.97603649735642,-5562347.544444446,-0.056853769655404195
2016-03-27,-6807390.422222227,-7.388046415808605,936816.1222222224,17.285498081003848,-5870574.3000000045,-0.06017382369420316
2016-03-28,-6602495.722222224,-7.1650631643426985,958021.8444444444,17.636187417228832,-5644473.8777777795,-0.057844220755701024
2016-03-29,-6626338.2888889015,-7.178584255157472,979552.3555555558,17.987760117638544,-5646785.933333346,-0.05776603801526392
2016-03-30,-6636146.644444436,-7.164403790879945,1002058.6888888888,18.349085684714968,-5634087.955555547,-0.05743927688326777
2016-03-31,-6614316.01111111,-7.109405863523381,1021814.1333333338,18.659989160506598,-5592501.877777777,-0.05676969957845769
2016-04-01,-6504024.0888888985,-6.970729348525922,1043640.8222222216,19.0112559745004,-5460383.266666677,-0.05527018096095695
2016-04-02,-6602640.022222221,-7.076979271138471,1063464.6333333328,19.329052824759295,-5539175.388888888,-0.056064908033955245
2016-04-03,-6867618.3888888955,-7.386421376542414,1083080.4222222222,19.644416078941802,-5784537.966666673,-0.05873242308115052
2016-04-04,-6454704.166666672,-6.938938356919984,1106988.1222222224,20.0211221789581,-5347716.044444449,-0.054263660190197766
2016-04-05,-6300449.355555564,-6.766515214448088,1130717.5,20.390069090634608,-5169731.855555564,-0.05240074327452115
2016-04-06,-6283526.400000006,-6.745381758920067,1154222.277777778,20.754083401175194,-5129304.122222228,-0.05196103337658936
2016-04-07,-6227554.51111111,-6.680332711370948,1176980.5111111114,21.103480603508263,-5050573.999999999,-0.05111947660212435
2016-04-08,-6027622.5888888985,-6.449577292892396,1200186.1222222224,21.45883000130742,-4827436.466666676,-0.04873707013793988
2016-04-09,-6243517.755555555,-6.682079310297112,1222340.4333333336,21.79751651781876,-5021177.322222222,-0.05069619806722087
2016-04-10,-6555890.533333331,-7.043494549195428,1244457.8222222226,22.13566265408798,-5311432.711111109,-0.05381434317831008
2016-04-11,-6190677.788888887,-6.652316508921094,1267290.8111111112,22.482045564376367,-4923386.977777775,-0.04988366263127282
2016-04-12,-6165973.855555549,-6.626013588141904,1291129.7555555562,22.839305487976887,-4874844.099999993,-0.049385428807511636
2016-04-13,-6150995.466666669,-6.61013212401864,1314979.666666667,23.200306781214223,-4836015.800000002,-0.048986207584054586
2016-04-14,-6110810.266666666,-6.564901675120635,1337246.6555555556,23.53275853236968,-4773563.61111111,-0.04833228204366042
2016-04-15,-5876643.022222221,-6.297920044903652,1359252.222222223,23.85773716555351,-4517390.799999998,-0.04562644145936179
2016-04-16,-6106859.399999991,-6.546879937640135,1379794.8444444444,24.16092784442158,-4727064.555555547,-0.04775305662747673
2016-04-17,-6336998.63333334,-6.815312469690081,1401255.9555555563,24.47844784530473,-4935742.677777784,-0.050004371023447895
2016-04-18,-5918341.144444451,-6.362062421016261,1423268.4333333336,24.800899330522537,-4495072.711111117,-0.04551313770223506
2016-04-19,-5827127,-6.261314293706051,1444872.8999999994,25.114259703241753,-4382254.100000001,-0.04434638089979738
2016-04-20,-5731083.288888887,-6.1558665386250215,1467888.7666666666,25.44396231942041,-4263194.52222222,-0.043119784279383434
2016-04-21,-5650564.5,-6.066489755969657,1490288.3666666662,25.762855541879397,-4160276.133333334,-0.04205335081520954
2016-04-22,-5402740.277777776,-5.785099080113604,1513169.055555556,26.086321815582302,-3889571.22222222,-0.03921284648414933
2016-04-23,-5595900.822222218,-5.992089853853113,1535123.1333333338,26.39663550537935,-4060777.688888884,-0.04093371809585089
2016-04-24,-5866297.400000006,-6.303724910987602,1557466.4888888886,26.71209738664845,-4308830.911111117,-0.04357135197319391
2016-04-25,-5451336.744444445,-5.85531959072887,1580470.3666666662,27.034336160754652,-3870866.3777777785,-0.039120705143197605
2016-04-26,-5260513.550811484,-5.6482296059455175,1602847.3063670415,27.341613006465202,-3657666.244444443,-0.036946900777003286
2016-04-27,-5084571.105808079,-5.457797181655457,1624067.3676767685,27.62606940115037,-3460503.738131311,-0.034940343090351045
2016-04-28,-4978768.801767677,-5.340656705515557,1644926.2686868683,27.907892681837822,-3333842.533080809,-0.03363507595243317
2016-04-29,-4712813.642676771,-5.042849467792868,1666582.3300505057,28.20210895862433,-3046231.312626265,-0.03065704830488716
2016-04-30,-4722163.505555555,-5.055084103483862,1686256.8939393945,28.470059352370964,-3035906.6116161607,-0.030561672766423815
2016-05-01,-5013403.083080798,-5.3891992980044945,1706198.3088383833,28.745071124233057,-3307204.774242415,-0.03341877283531501
2016-05-02,-4698734.927020207,-5.0556681419132445,1726236.0999999996,29.015396832301636,-2972498.8270202074,-0.030058846045149287
2016-05-03,-4711073.420959592,-5.073505281736771,1744039.4323232323,29.25567935803511,-2967033.9886363596,-0.030025313555365633
2016-05-04,-4722276.11691919,-5.088352106447433,1762131.0136363637,29.497279415361916,-2960145.103282826,-0.02996720540641159
2016-05-05,-4782657.291919202,-5.157955340017235,1779230.7050505057,29.724815668744103,-3003426.586868696,-0.030426902738850587
2016-05-06,-4643349.682323232,-4.999017450217284,1796711.4651515149,29.95668430064257,-2846638.2171717174,-0.028787959642245346
2016-05-07,-4902100.345202014,-5.280975157917762,1812560.111111111,30.169053911351696,-3089540.234090903,-0.03125999491390877
2016-05-08,-5170087.653535351,-5.589637894367982,1829518.8654040406,30.398655079807718,-3340568.7881313106,-0.03391007888103421
2016-05-09,-4767143.607070699,-5.1542129539434915,1847087.6489898986,30.632967236855297,-2920055.9580808007,-0.029639228564639342
2016-05-10,-4738030.2560606,-5.122969228061423,1864341.8411616157,30.858759741574932,-2873688.4148989846,-0.029166343905287034
2016-05-11,-4741328.530808091,-5.126734744590008,1881822.0800505052,31.083568558557552,-2859506.450757586,-0.029019769756927875
2016-05-12,-4690860.619696975,-5.070281810633845,1899282.3512626262,31.306736464462265,-2791578.2684343485,-0.02831690514980795
2016-05-13,-4363978.647979796,-4.702069353736834,1923233.9856060608,31.605540230254263,-2440744.662373735,-0.02468019657207895
2016-05-14,-4645187.837121218,-5.008166426325545,1939915.4808080806,31.819423311891104,-2705272.356313138,-0.02736775234331387
2016-05-15,-4989349.098484859,-5.4020495987229005,1956991.8580808085,32.04225239405591,-3032357.2404040503,-0.030795409481681718
2016-05-16,-4776699.600505039,-5.176695852768414,1973621.4262626264,32.2479244370541,-2803078.1742424127,-0.028488510582869723
2016-05-17,-4862975.628535345,-5.271846113590246,1990335.5108585856,32.452907251966714,-2872640.1176767596,-0.029200245331957076
2016-05-18,-4964288.970202014,-5.383713864447772,2006132.0126262624,32.645007778509864,-2958156.9575757515,-0.030076425689691558
2016-05-19,-5035442.75883837,-5.460583037275314,2022035.1563131316,32.836530284508406,-3013407.602525239,-0.03063269590027855
2016-05-20,-4945274.11843434,-5.352240953920987,2038245.7954545454,33.032796987126304,-2907028.3229797943,-0.029493007027114704
2016-05-21,-5267781.757070705,-5.706336619465077,2053100.9684343436,33.21599112484231,-3214680.7886363617,-0.032637791003074734
2016-05-22,-5629247.945707083,-6.12491278398088,2069403.9287878792,33.420640448460176,-3559844.0169192036,-0.03628813565263387
2016-05-23,-5294536.152777776,-5.763051980002203,2087848.7328282823,33.647471367001025,-3206687.419949494,-0.03269613719706668
2016-05-24,-5232453.642929301,-5.698577739430513,2106099.7957070703,33.866171757352795,-3126353.8472222304,-0.03188880368238531
2016-05-25,-5316812.168939397,-5.794797745316361,2122438.09040404,34.06109451294517,-3194374.0785353566,-0.032601396047770285
2016-05-26,-5391973.107070699,-5.881637823585609,2138918.2338383845,34.25779248875773,-3253054.873232315,-0.03322213934852309
2016-05-27,-5287025.964898989,-5.758147646281488,2151211.312121212,34.41469637369648,-3135814.6527777766,-0.031975587537813
2016-05-28,-5618595.155555561,-6.1268708095260696,2161333.8843434346,34.54992057834753,-3457261.2712121266,-0.035292639040294164
