Date,Desktop/Delta,Desktop/Delta%,Android/Delta,Android/Delta%,Total/Delta,Total/Delta%
2016-03-29,-6227521.400000006,-6.685035727958988,1645626.5999999996,28.66549339473933,-4581894.800000006,-0.04632999788304536
2016-03-30,-7424594.333333343,-7.9916812941560815,1717825.1333333328,29.75701003092318,-5706769.20000001,-0.05783289276844793
2016-03-31,-7556052.200000003,-8.156028751944275,1777276.2999999998,30.61815367355125,-5778775.900000003,-0.05869851641505085
2016-04-01,-7644804.600000009,-8.288196079809145,1842781.5,31.578908134752194,-5802023.100000009,-0.05916040730540414
2016-04-02,-8057264.066666663,-8.844714771870933,1919222.2000000007,32.653665974169996,-6138041.866666662,-0.06329545811293609
2016-04-03,-7951753.566666663,-8.821986304887767,1994945.5333333327,33.69868548114798,-5956808.0333333295,-0.06201417504001229
2016-04-04,-6131550.200000003,-6.737859222404391,2073975.7999999998,34.75804936712853,-4057574.400000003,-0.04184431613613712
2016-04-05,-5835179.5,-6.348676019376611,2152234.3333333335,35.775977556232085,-3682945.1666666665,-0.03760885043774722
2016-04-06,-6964019.13333334,-7.585459041014614,2227506.3,36.74165318596819,-4736512.8333333405,-0.04839591134887995
2016-04-07,-7081470.233333334,-7.723036459412182,2299867.3333333335,37.662029486506796,-4781602.9,-0.048891935979646514
2016-04-08,-7178626.100000009,-7.848122335158219,2373159.266666666,38.58944684420595,-4805466.833333343,-0.04922670326868143
2016-04-09,-7856532.400000006,-8.681833398040197,2404205.1000000006,38.83462212233791,-5452327.300000005,-0.05639280005843736
2016-04-10,-7636843.466666669,-8.513365301009518,2434590.8,39.07460888690116,-5202252.666666669,-0.0542269675892043
2016-04-11,-5783271.033333331,-6.374407596911964,2464529.9333333336,39.30620267364205,-3318741.0999999978,-0.03421506500522553
2016-04-12,-5721935.899999991,-6.234367971616547,2488532.8,39.46779953204088,-3233403.0999999912,-0.0329650640798471
2016-04-13,-6736398.333333328,-7.343239899289839,2503056.8999999994,39.53634311386909,-4233341.433333329,-0.043167813930137126
2016-04-14,-6769364.566666678,-7.387389303089358,2512543.5333333327,39.5580281578586,-4256821.033333344,-0.043443334411191414
2016-04-15,-6799156.833333328,-7.437847207715148,2520560.6999999997,39.57693948332629,-4278596.133333329,-0.04375660164449486
2016-04-16,-7431167.200000003,-8.213785471182671,2525528.933333333,39.56286627476214,-4905638.266666669,-0.05064905365622177
2016-04-17,-7122374.399999991,-7.9383592879330225,2531723.466666667,39.564052161722195,-4590650.933333324,-0.04775956211516892
2016-04-18,-5159689.033333331,-5.68104146577824,2539006.4,39.573799205916856,-2620682.6333333314,-0.02695099173593116
2016-04-19,-5053202.63333334,-5.499040424366565,2542732.4333333336,39.5371989938634,-2510470.2000000067,-0.025532710779862165
2016-04-20,-5821973.066666663,-6.332581182654123,2547058.3333333335,39.52262152753218,-3274914.733333329,-0.033287957137100324
2016-04-21,-5774789.600000009,-6.286669273423377,2545888.3666666667,39.43658022167541,-3228901.2333333422,-0.032842958497901434
2016-04-22,-5725428.833333328,-6.241319914470308,2547691.5666666664,39.39238284003966,-3177737.266666662,-0.03235927799988997
2016-04-23,-6093957.200000003,-6.693294922898821,2548898.1333333333,39.34464402677381,-3545059.0666666697,-0.036350600143535854
2016-04-24,-5287849,-5.82402637939289,2552653.4333333336,39.32791066525827,-2735195.5666666664,-0.028115461664651675
2016-04-25,-3217259.800000012,-3.496217254962001,2561424.7666666666,39.34900017626535,-655835.0333333453,-0.006656151316786592
2016-04-26,-2419265.2827586234,-2.5908462465666546,2575479.4034482758,39.4463964283545,156214.1206896524,0.0015636035280060033
2016-04-27,-2566111.13809523,-2.734680569380541,2583469.0999999996,39.49246734277071,17357.961904769763,0.00017292675219445422
2016-04-28,-2445853.678571433,-2.606141950362943,2579555.7619047617,39.386398199834865,133702.08333332883,0.0013317079533800929
2016-04-29,-2445867.25,-2.6122659109552937,2567310.6880952376,39.16197029528546,121443.4380952376,0.0012121830616383077
2016-04-30,-2515508.6833333373,-2.715533039373784,2563432.088095238,39.088147504455236,47923.40476190066,0.00048313708586652035
2016-05-01,-2442145.969047621,-2.6608525471863502,2555330.4404761903,38.94171933538597,113184.4714285694,0.0011509210242477371
2016-05-02,-1262673.230952382,-1.363575628956742,2551900.8142857137,38.83086811066476,1289227.5833333316,0.012999915545715836
2016-05-03,-1564717.5071428567,-1.675125908404912,2541407.961904762,38.64950042052293,976690.4547619051,0.009768421081967467
2016-05-04,-3053601.6023809463,-3.2757013284173526,2526639.4928571424,38.421992596668595,-526962.1095238039,-0.0052804034132275445
2016-05-05,-3926476.119047612,-4.234554611538395,2509729.3642857145,38.19732709330287,-1416746.7547618975,-0.014268044984730607
2016-05-06,-4339533.178571433,-4.706207321321652,2494727.4976190473,38.003996186557224,-1844805.6809523855,-0.018677208501651346
2016-05-07,-5157450.411904767,-5.6650454980825975,2478494.711904762,37.80995744637611,-2678955.7000000053,-0.027449718952752538
2016-05-08,-5038283.61666666,-5.593186338552218,2465632.6690476197,37.646387119970186,-2572650.94761904,-0.026624168540495534
2016-05-09,-3328414.8023809493,-3.6604031869780584,2457718.792857143,37.523373000959275,-870696.0095238062,-0.008932037376678938
2016-05-10,-3502737.9023809433,-3.813579315044026,2447283.383333334,37.35797117224664,-1055454.5190476095,-0.010726164872448653
2016-05-11,-4770883,-5.202159842314535,2432484.2428571424,37.14141627996681,-2338398.7571428576,-0.023798338515659302
2016-05-12,-4868032.183333337,-5.318820021227674,2417522.8142857137,36.94077036626247,-2450509.3690476236,-0.02498760785477095
2016-05-13,-4834803.047619045,-5.300951861996409,2408878.5904761907,36.8234862923387,-2425924.457142854,-0.02481814690686534
2016-05-14,-5530419.680952385,-6.1349998325287505,2399670.6642857143,36.70404989006185,-3130749.016666671,-0.032381492559690896
2016-05-15,-5403915.378571436,-6.056063971823446,2392363.5952380956,36.607674848156385,-3011551.78333334,-0.03144677951860018
2016-05-16,-3762246.828571439,-4.177274965901332,2390994.038095238,36.55845200764486,-1371252.7904762006,-0.014194455934001877
2016-05-17,-3961655.8357142806,-4.351375360578278,2387261.5,36.479101040701835,-1574394.3357142806,-0.01613308106470156
2016-05-18,-5242190.628571436,-5.766397361141102,2379299.6095238095,36.35716826990195,-2862891.0190476263,-0.029376988364122687
2016-05-19,-5424648.400000006,-5.977526035959161,2372344.3452380956,36.25304967477231,-3052304.0547619103,-0.031371780294124435
2016-05-20,-5785681.278571427,-6.3979509913946435,2365136.2666666666,36.15402025618267,-3420545.0119047603,-0.0352735120763974
2016-05-21,-6559886.433333337,-7.33832279509688,2356512.5261904765,36.05196960851399,-4203373.907142861,-0.043817730560411286
2016-05-22,-6362650.452380955,-7.1889726562212,2351842.509523809,35.99450675908658,-4010807.9428571463,-0.042201443548056286
2016-05-23,-4424286.380952388,-4.943297781257398,2352814.8,35.98666036363643,-2071471.5809523882,-0.021569128378797917
2016-05-24,-4248941.640476182,-4.69775786508186,2347933.092857143,35.89699441338088,-1901008.5476190392,-0.019600670906526653
2016-05-25,-5568164.230952382,-6.170426676027589,2336441.011904761,35.74514045800212,-3231723.219047621,-0.03339387714864902
2016-05-26,-6376173.641379312,-7.09997264177475,2324008.3275862066,35.59571844448503,-4052165.313793105,-0.04206348727758327
2016-05-27,-7178612.266666666,-8.03857739539938,2296816.3999999994,35.3109771852662,-4881795.866666666,-0.050954712572818105
2016-05-28,-8113923.599999994,-9.209198469512286,2267122.5666666664,35.00319085135535,-5846801.033333328,-0.06181620324021335
2016-05-29,-8107445.766666666,-9.297441109508956,2238541.4333333336,34.691861744143004,-5868904.333333332,-0.062666170073812
2016-05-30,-7099224.833333328,-8.061634143394564,2221329.666666667,34.49364508407188,-4877895.166666661,-0.051617019980239896
2016-05-31,-7092034.066666663,-7.957423804242493,2205107.4000000004,34.28163000667177,-4886926.666666662,-0.05114144023286199
2016-06-01,-7902177.200000003,-8.854809124111654,2185928,34.05056723555539,-5716249.200000003,-0.05975508851520457
2016-06-02,-7790092.099999994,-8.723857429491098,2168064.7,33.8430194577662,-5622027.399999994,-0.05874473753197221
2016-06-03,-7614204.100000009,-8.542745775469749,2153474.6999999993,33.67944247895744,-5460729.40000001,-0.05716564259955193
2016-06-04,-7925303,-8.963391469454683,2134160.7,33.46247017075728,-5791142.3,-0.061090351804389896
2016-06-05,-7442080.433333337,-8.477296856108305,2118051.0666666664,33.28350949457051,-5324029.366666671,-0.056547153344183136
2016-06-06,-5513918.266666666,-6.202579709062767,2106556.7333333334,33.14592165222161,-3407361.5333333323,-0.03577185572122529
2016-06-07,-5538995.966666669,-6.159523550064525,2083160.0999999996,32.854086752421345,-3455835.866666669,-0.035898685150254024
2016-06-08,-6599744.766666666,-7.341519638352099,2063584.7333333334,32.60067168265108,-4536160.033333332,-0.047140664857612084
2016-06-09,-6701106.800000012,-7.470146788307909,2046484.8666666662,32.3876630256376,-4654621.933333346,-0.048473590918174124
2016-06-10,-6858208.900000006,-7.676607272534869,2026709.5333333332,32.15837831351692,-4831499.366666673,-0.050516853102109585
2016-06-11,-7494797.533333346,-8.48997849886676,2003783.6333333328,31.905373199796234,-5491013.900000013,-0.05806997970334395
2016-06-12,-7408515.966666669,-8.471026377343378,1985494.7000000002,31.701228495736373,-5423021.2666666685,-0.05786390961046445
2016-06-13,-5604756.433333337,-6.336727119950718,1971564.7999999998,31.535739895688135,-3633191.6333333375,-0.03836503268353972
2016-06-14,-5621456.266666666,-6.282401976823329,1953497.3666666672,31.29865574322082,-3667958.8999999985,-0.03831931686581866
2016-06-15,-6529489.733333334,-7.295173260132724,1931472.5,31.02489098540312,-4598017.233333334,-0.04803119939302387
2016-06-16,-6559804.36666666,-7.3467007294260105,1910399.7000000002,30.77041800528458,-4649404.6666666595,-0.04868604907288981
2016-06-17,-6684637,-7.515971057759684,1895469.1333333328,30.591321776645934,-4789167.866666667,-0.05034065032146122
2016-06-18,-7371936.566666678,-8.392307958564977,1874398.4333333327,30.349656268482455,-5497538.133333345,-0.05847350005935799
2016-06-19,-7143617.599999994,-8.215759119271373,1857472.6999999993,30.160504467059617,-5286144.899999995,-0.056773842813871295
2016-06-20,-5276124.133333325,-5.998853278789057,1845342.4666666668,30.011108175067807,-3430781.6666666586,-0.03645847417996266
2016-06-21,-5344296.199999988,-6.011523882268109,1827126.1333333338,29.767018427423196,-3517170.0666666543,-0.037007671479631465
2016-06-22,-6618183.666666672,-7.463136395843964,1803415.8666666662,29.45749754776194,-4814767.800000005,-0.05078846996862904
2016-06-23,-7001483.933333337,-7.917866503072683,1787299.5333333332,29.253878007123106,-5214184.400000004,-0.05515553642475444
2016-06-24,-7094436.63333334,-8.057628517909283,1773585.5999999996,29.094409149585733,-5320851.033333341,-0.056519310725163134
2016-06-25,-7584546.433333337,-8.703713940000144,1757996.3666666672,28.914255087260987,-5826550.06666667,-0.06250219425799183
2016-06-26,-7237509.066666663,-8.378503763366417,1761504.9333333327,28.96188344566122,-5476004.13333333,-0.05922307503397914
2016-06-27,-5309556.233333334,-6.073688022822116,1773723.1000000006,29.100056104282494,-3535833.133333334,-0.03781063920092745
2016-06-28,-5242810.399999991,-5.931176756151597,1778202.5333333332,29.123931750735117,-3464607.866666658,-0.036662617267008986
2016-06-29,-6157447.233333334,-6.967776342641817,1774297.7333333334,29.047981253585842,-4383149.500000001,-0.0463930913808531
2016-06-30,-6229968.299999997,-7.070394595131348,1765173.6333333338,28.926027407825828,-4464794.666666663,-0.04738901390546517
2016-07-01,-6480158.333333343,-7.3915108258393865,1754594.6000000006,28.789079136208805,-4725563.733333343,-0.05039798456398232
2016-07-02,-7116204.900000006,-8.221402296897317,1747139.7666666666,28.688814823796594,-5369065.133333339,-0.05795182720463005
2016-07-03,-7076236.433333337,-8.26537412858709,1741856.4333333336,28.627375512683038,-5334380.000000004,-0.058173603280226235
2016-07-04,-5523896.566666663,-6.400436155174774,1743611.9333333336,28.635595528255102,-3780284.633333329,-0.04091484183213318
2016-07-05,-5720254,-6.571839234823479,1745421.5333333341,28.640473691684942,-3974832.466666666,-0.042677653888403326
2016-07-06,-7021098.266666666,-8.1045506180097,1744993.1000000006,28.61586795236148,-5276105.166666665,-0.05689777806886721
2016-07-07,-7056242.566666663,-8.17818471103583,1752571.0666666673,28.70560084247291,-5303671.499999995,-0.05740736169838888
2016-07-08,-7149321.099999994,-8.328080604688392,1751094.166666667,28.694333610294603,-5398226.933333327,-0.058709216966395666
2016-07-09,-7745835.733333334,-9.137778116217687,1748216.2333333334,28.672201455579344,-5997619.500000001,-0.06600624896524634
2016-07-10,-7454057.299999997,-8.884492016027638,1758341.666666667,28.815319499416198,-5695715.63333333,-0.06328449692259451
2016-07-11,-5734042.933333337,-6.762833560409573,1769509.7666666666,28.943413504483296,-3964533.1666666707,-0.04361361812826711
2016-07-12,-5768824.133333325,-6.737446729350263,1774874.5999999996,28.97722956447651,-3993949.5333333258,-0.043531560749088156
2016-07-13,-6752652.233333334,-7.90600078418891,1776536.5666666673,28.970260078547128,-4976115.666666667,-0.054357633063233844
2016-07-14,-6728665.066666663,-7.9058760343209595,1787939.1333333328,29.097458599278227,-4940725.93333333,-0.05414237365607033
2016-07-15,-6735621.533333331,-7.951404345820899,1800295.9666666668,29.24085494259859,-4935325.566666665,-0.05431395662334447
2016-07-16,-7238547,-8.654339645413378,1802853.833333334,29.27228054581053,-5435693.166666666,-0.06053139161651989
2016-07-17,-6917050.066666678,-8.36053728904752,1802449.333333333,29.28137399920679,-5114600.733333345,-0.05753845266850893
2016-07-18,-5091110.833333328,-6.089835220856127,1810253.6333333328,29.365691045280933,-3280857.1999999955,-0.036549541825555
2016-07-19,-5005282.399999991,-5.927926522937817,1812039.4666666668,29.351286340161348,-3193242.9333333243,-0.03524190353821255
2016-07-20,-5984855.533333331,-7.1086275861856425,1813769.3000000007,29.34032189132899,-4171086.2333333306,-0.04615398352712403
2016-07-21,-5874631.433333337,-6.995637498023336,1824238.4000000004,29.44212416274209,-4050393.033333337,-0.04491869414406581
2016-07-22,-5876207.533333331,-7.025689722399514,1838260.7333333334,29.587456187173768,-4037946.799999998,-0.0449400549752547
2016-07-23,-6456423.200000003,-7.8146469302819,1831661.9333333336,29.500896899376322,-4624761.266666669,-0.05206402470579498
2016-07-24,-6209163.600000009,-7.590046710452015,1831609.7000000002,29.487674018441655,-4377553.900000009,-0.04973470095087206
2016-07-25,-4521713.700000003,-5.471898490935559,1833134.5999999996,29.486631526301387,-2688579.1000000034,-0.030259064693480636
2016-07-26,-4600827.900000006,-5.5142319904926635,1822338.9333333336,29.30906270908008,-2778488.9666666724,-0.03099152742038419
2016-07-27,-5716179.266666681,-6.873338824614677,1806245.0666666664,29.07638167265007,-3909934.200000014,-0.04374673727715769
2016-07-28,-5821748.86666666,-7.0234340071513595,1802035.4000000004,29.00095569307511,-4019713.4666666593,-0.04511257459967933
2016-07-29,-5999095.266666666,-7.272371262181957,1797879.166666667,28.93079661673379,-4201216.099999999,-0.04736112080563973
2016-07-30,-6727308.166666672,-8.261891032455363,1787652.0333333332,28.794777964403973,-4939656.133333338,-0.056366879442828366
2016-07-31,-6515382.399999991,-8.080316838337914,1786450.2333333334,28.78146071934347,-4728932.166666658,-0.054455874444489134
2016-08-01,-4914355.466666669,-6.028839790936123,1790055.4333333336,28.812417937115903,-3124300.033333335,-0.035613931018213585
2016-08-02,-4973513.333333328,-6.035450579051211,1785694.1333333338,28.714520230333335,-3187819.1999999946,-0.03597024262645717
2016-08-03,-5826805.299999997,-7.066282731242849,1771531.166666667,28.51355347222766,-4055274.13333333,-0.04573331202935341
2016-08-04,-5700595.433333337,-6.920429863708488,1750019.7000000002,28.22422512807808,-3950575.733333337,-0.04460205659021232
2016-08-05,-5595739.799999997,-6.805521661272746,1733899,28.016811281403736,-3861840.799999997,-0.04367990150004635
2016-08-06,-6106931.400000006,-7.504739479937028,1716643,27.795525780505887,-4390288.400000006,-0.050145899065770466
2016-08-07,-5899054.63333334,-7.318437933693408,1707510.4000000004,27.684977176557357,-4191544.23333334,-0.048304693833366774
2016-08-08,-4214656.433333337,-5.170878600707979,1703636.0333333332,27.622046390945044,-2511020.400000004,-0.028640024868449045
2016-08-09,-4226399.466666669,-5.128320310102508,1695641.0999999996,27.477136592671762,-2530758.366666669,-0.028569011496147677
2016-08-10,-5243720.733333334,-6.375168466577969,1682641.2000000002,27.28181858209974,-3561079.533333334,-0.04027463982615911
2016-08-11,-5337982.100000009,-6.508334418157602,1670239.7666666666,27.111931198735945,-3667742.3333333423,-0.04159467457980486
2016-08-12,-5440713.333333328,-6.663173713621587,1659770.5333333332,26.97298373759788,-3780942.799999995,-0.04305972763163404
2016-08-13,-6053675.933333337,-7.50517701863352,1636387.5333333332,26.671864528845273,-4417288.400000004,-0.050893198916995744
2016-08-14,-5966650.233333334,-7.47773258157846,1617117.166666667,26.428933147265194,-4349533.066666667,-0.050628374088391284
2016-08-15,-4708405.5,-5.856013128319361,1608659.3666666662,26.29918925051673,-3099746.133333334,-0.03582706290051578
2016-08-16,-4787534.066666678,-5.89151430650801,1598545.2000000002,26.122855844272337,-3188988.8666666774,-0.036495280954679084
2016-08-17,-5863152.299999997,-7.228888411805875,1594789.6999999993,26.032803775505688,-4268362.599999998,-0.048930413747414934
2016-08-18,-5971848.266666666,-7.376389828151396,1588352.7666666666,25.928485812367335,-4383495.499999999,-0.05033591051073793
2016-08-19,-6123361.799999997,-7.5878848509287025,1584199.5999999996,25.885057765751306,-4539162.199999997,-0.05228285579042834
2016-08-20,-6799291.700000003,-8.52440731936874,1570869.5,25.736419141497933,-5228422.200000003,-0.06089025880718294
2016-08-21,-6626575.700000003,-8.385950131222753,1559118.8999999994,25.61656118618339,-5067456.800000004,-0.05954264338788294
2016-08-22,-4983712.366666675,-6.230961206621739,1562781.2666666666,25.670069867897364,-3420931.100000008,-0.03974545838983568
2016-08-23,-6178917.700000003,-7.745091492289746,1559288.2333333334,25.6093770959114,-4619629.46666667,-0.05379967470301813
2016-08-24,-7744840.099999994,-9.778253609210449,1562888.833333334,25.63709191796154,-6181951.26666666,-0.07247225326075192
2016-08-25,-8126182,-10.315073358235855,1543746.7666666666,25.40793279320111,-6582435.233333333,-0.07757226207590168
2016-08-26,-8561440.166666672,-10.932723759664453,1526932.7666666666,25.202488436356994,-7034507.400000005,-0.08337798723889668
2016-08-27,-9447487.933333337,-12.235657050062414,1502253.4666666668,24.90108544226038,-7945234.4666666705,-0.09544325189357011
2016-08-28,-9418388.666666672,-12.339041447072292,1482062.8999999994,24.668186745405915,-7936325.766666672,-0.09638718160106421
2016-08-29,-7918034.799999997,-10.261660230418416,1472388.6333333328,24.552926865492243,-6445646.166666664,-0.07751070882472333
2016-08-30,-8104275.766666666,-10.386015099932761,1458531.0333333332,24.348195751945404,-6645744.733333332,-0.0790962715110995
2016-08-31,-9253928.200000003,-11.865634010446254,1438057.0333333332,24.062381699027807,-7815871.16666667,-0.09308409679939854
2016-09-01,-9432824.666666672,-12.104150753920509,1420169.0333333332,23.82585615964546,-8012655.633333338,-0.09551256369157182
2016-09-02,-9698939.366666675,-12.476297801726485,1414872.0666666664,23.75614585647015,-8284067.300000008,-0.09897954936866703
2016-09-03,-10542612.533333331,-13.71452620154258,1409854.2666666666,23.69085280208104,-9132758.266666666,-0.1102684927033378
2016-09-04,-10473273.166666672,-13.746640386229375,1405367.9333333336,23.632533024264486,-9067905.233333338,-0.11040295279378805
2016-09-05,-9053498.666666657,-11.746982499670242,1404679.7999999998,23.618061781424803,-7648818.866666657,-0.09213410118917402
2016-09-06,-8927664.533333331,-11.422636854272525,1399596.0333333332,23.520402662726852,-7528068.499999998,-0.08950456040807042
2016-09-07,-10045757.699999988,-12.84212131087019,1388484.4333333336,23.34770468723024,-8657273.266666654,-0.10285211454845074
2016-09-08,-10215447.733333334,-13.046542047753155,1369461.7000000002,23.08490677372924,-8845986.033333335,-0.10501890226088952
2016-09-09,-10483386.5,-13.394174453081705,1360592.5999999996,22.95599494951866,-9122793.9,-0.1083528798158499
2016-09-10,-11297611.933333337,-14.573068328704109,1347135.9666666668,22.764574574395834,-9950475.96666667,-0.11925079151343575
2016-09-11,-11300871.13333334,-14.685662726291188,1334980.8666666662,22.594608521922734,-9965890.266666673,-0.12027364729181704
2016-09-12,-9867041.700000003,-12.649354287400206,1328359.166666666,22.490077060228337,-8538682.533333337,-0.10175912013952773
2016-09-13,-9940011.600000009,-12.557220469752526,1318215.2333333325,22.319440166325247,-8621796.366666676,-0.10135674048698494
2016-09-14,-10665825.36666666,-13.405798689414866,1300229.2333333334,22.034091598369358,-9365596.133333325,-0.10958749413966049
2016-09-15,-11165229.566666663,-14.083678101790342,1299422.3666666662,22.047734236699867,-9865807.199999996,-0.1158346428683615
2016-09-16,-11697116.333333328,-14.827681150326436,1286837.666666666,21.905331767601506,-10410278.666666662,-0.12281838741504898
2016-09-17,-12664039.466666669,-16.251089785693463,1283145.6000000006,21.885069937548447,-11380893.866666667,-0.13582569437758535
2016-09-18,-12708250.200000003,-16.468791684633807,1279207.3666666662,21.841072272093747,-11429042.833333336,-0.13766192801506622
2016-09-19,-11366838.766666666,-14.576056165808026,1275579.2333333334,21.790274182006396,-10091259.533333331,-0.12036783690749882
2016-09-20,-11741791.266666666,-14.902297636912804,1270480.166666666,21.704968613948886,-10471311.1,-0.12370823118359636
2016-09-21,-12987591.800000012,-16.50835975140888,1273262.6333333338,21.731357122658626,-11714329.16666668,-0.13857876437053154
2016-09-22,-12088656.933333337,-15.17505276425245,1270674.166666667,21.70082687973793,-10817982.76666667,-0.12650125577155497
2016-09-23,-11761683.166666672,-14.711431735495466,1266484.6999999993,21.65895817151742,-10495198.466666672,-0.12232640751367285
2016-09-24,-12221099.833333328,-15.39394428365779,1289287.5,21.976926270779973,-10931812.333333328,-0.12822404037374696
2016-09-25,-11836580.033333331,-14.99793901003465,1312878.9333333336,22.311966127142206,-10523701.099999998,-0.12409209893557775
2016-09-26,-10012798.700000003,-12.499502474305228,1337422.2333333334,22.642085286828753,-8675376.466666669,-0.1008619558816838
2016-09-27,-10090221.333333328,-12.422365682748156,1356663.833333333,22.873427824391612,-8733557.499999996,-0.10020440060111134
2016-09-28,-11133579.399999991,-13.688289198211903,1372912.2999999998,23.07165396514977,-9760667.09999999,-0.11182246537051298
2016-09-29,-11236329.266666666,-13.811599453166993,1386993.1333333328,23.259261878622816,-9849336.133333333,-0.11279913321060012
2016-09-30,-11394229.333333328,-14.035184031529665,1404372.833333333,23.49101344579872,-9989856.499999996,-0.11461295736337118
2016-10-01,-12087104.900000006,-15.05805912140114,1421596.4333333336,23.72374888951795,-10665508.466666672,-0.123640439652805
2016-10-02,-11930325.733333334,-15.004268400778367,1439345.5,23.96393752024958,-10490980.233333334,-0.12267400877975634
2016-10-03,-10364166.933333337,-12.8912309324411,1461112.3666666662,24.240718980950536,-8903054.56666667,-0.10301534960647869
2016-10-04,-10550399.733333334,-12.97022129080557,1477053.6333333338,24.423765170370636,-9073346.100000001,-0.10382488650145998
2016-10-05,-11573646.200000003,-14.217492366183837,1489244.9333333336,24.559411643822276,-10084401.26666667,-0.11529230818372779
2016-10-06,-11966514.766666666,-14.72506010762775,1500501.2333333325,24.69577385406943,-10466013.533333333,-0.11982759418252202
2016-10-07,-12217619,-15.078972360202474,1510805.166666666,24.820988052774453,-10706813.833333334,-0.12290998095018678
2016-10-08,-12983935.733333334,-16.216942922996164,1522978.7666666666,24.977240955380704,-11460956.966666669,-0.13301717589504577
2016-10-09,-12830047.833333328,-16.18534617113088,1535398.4333333327,25.147002867220923,-11294649.399999995,-0.1322942324148487
2016-10-10,-11153218.666666657,-13.911474172351948,1553354.3999999994,25.377962456405967,-9599864.266666658,-0.11124643340919647
2016-10-11,-11184474.5,-13.794915890750437,1568640.0999999996,25.556597194302967,-9615834.4,-0.11025475234945847
2016-10-12,-12373837.733333334,-15.282222630914443,1581800.833333333,25.709650366872133,-10792036.900000002,-0.12387355842744502
2016-10-13,-12525982.266666666,-15.480541003267062,1601175.4666666668,25.94434408953768,-10924806.799999999,-0.12544855973572883
2016-10-14,-12864005.166666672,-15.941978457407286,1620854.6000000006,26.2012676354512,-11243150.56666667,-0.12941186943593608
2016-10-15,-13346519.266666666,-16.64936150731591,1620438.0333333332,26.15244033736652,-11726081.233333332,-0.13578379314539024
2016-10-16,-12908857.966666654,-16.180271370782894,1627032.9666666668,26.199683543649837,-11281824.999999987,-0.13119683820375222
2016-10-17,-11034982.066666663,-13.62123038198694,1639416.2666666666,26.303637640079575,-9395565.799999997,-0.10769079166255775
2016-10-18,-11096018.166666672,-13.502346000991636,1619415.4000000004,26.004519664792937,-9476602.766666671,-0.10719425306974047
2016-10-19,-12046039.166666672,-14.61913715272192,1599018,25.70108923869039,-10447021.166666672,-0.1178846501963986
2016-10-20,-11902638,-14.403381365766514,1603950.5999999996,25.71221804752138,-10298687.4,-0.11587717775243304
2016-10-21,-11914525.5,-14.416446194347914,1601976.9333333336,25.648126714115783,-10312548.566666666,-0.11601295709100759
2016-10-22,-12500240.700000003,-15.25202652722912,1603355.7666666666,25.620036283961927,-10896884.933333337,-0.1235248850449869
2016-10-23,-12237651.933333337,-15.027643457714301,1604476.2999999998,25.583695437751413,-10633175.633333337,-0.12123692578894713
2016-10-24,-10429890.100000009,-12.618326366048407,1608565.7333333334,25.565297113563602,-8821324.366666675,-0.0991731983061885
2016-10-25,-10457657.133333325,-12.47116620554997,1613761.0666666664,25.553710874284192,-8843896.066666659,-0.09808040358006677
2016-10-26,-11499264.533333331,-13.68936073430605,1616809.9666666668,25.521092547322343,-9882454.566666665,-0.1093958336243512
2016-10-27,-11460426.399999991,-13.624671528742383,1623587.9000000004,25.558741938845586,-9836838.49999999,-0.10873324316887657
2016-10-28,-11521159.700000003,-13.706666903653927,1631439.0333333341,25.61464988102024,-9889720.666666668,-0.10937014638411732
2016-10-29,-12154707.666666672,-14.601311881241896,1636452.833333333,25.638450413664128,-10518254.83333334,-0.11735620091407778
2016-10-30,-11882300.899999991,-14.379965576381442,1648708.833333333,25.756513800771895,-10233592.066666659,-0.1149427563173102
2016-10-31,-10246649.700000003,-12.25210053075578,1660846.7000000002,25.858714146824585,-8585803.000000004,-0.0953400210398468
2016-11-01,-10421776.233333334,-12.324245969149692,1671462.3666666662,25.929186962096544,-8750313.866666667,-0.09614730651907413
2016-11-02,-11370601.466666669,-13.413213910386471,1688666.166666667,26.110229877706782,-9681935.3,-0.10611608699264675
2016-11-03,-10842101.299999997,-12.76451300531392,1716753.7333333325,26.4578569854904,-9125347.566666665,-0.09980907013313234
2016-11-04,-10892419.866666675,-12.823744286268122,1730540.2000000002,26.585942119761846,-9161879.666666675,-0.10018600677132976
2016-11-05,-11456632.36666666,-13.598102555364697,1742299.3666666672,26.691385983083705,-9714332.999999993,-0.10701047689666243
2016-11-06,-11021446.066666663,-13.157861252725775,1759363.8666666662,26.86180955933528,-9262082.199999996,-0.10255548676224868
2016-11-07,-9047039.366666675,-10.6402307790897,1777294.166666666,27.02582731545152,-7269745.200000009,-0.07936143000798795
2016-11-08,-8820414.5,-10.22758029396055,1804377.6333333338,27.323768506016588,-7016036.866666666,-0.0755670784436756
2016-11-09,-9638799.700000003,-11.137979084042957,1819053.8666666662,27.43925821004351,-7819745.833333337,-0.08393048285833488
2016-11-10,-9456419.733333334,-10.897354989039163,1831677.833333333,27.532525735539586,-7624741.900000001,-0.08160915701963029
2016-11-11,-9379418.466666669,-10.805090068067797,1846734.2999999998,27.664040127168033,-7532684.166666669,-0.08057972723649552
2016-11-12,-10003539.599999994,-11.629178415357975,1848036.1999999993,27.636854321402364,-8155503.399999995,-0.08796989643605557
2016-11-13,-9602494.5,-11.23841478672828,1860821.666666667,27.74747185892909,-7741672.833333333,-0.08401185126913113
